vacant_days,reserved_days,occupancy,revenue,rate_avg,photos_count,superhost,latitude,longitude,guests,bedrooms,beds,baths,min_nights,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,Hotel_Occupancy_Percentage,Average_Daily_Rate,Revenue_Per_Available_Room,is_winter,is_spring,is_summer,is_fall,num_public_holidays,num_major_events,non_resident_visitors,month,is_april,is_august,is_february,is_july,is_june,is_march,is_may,is_november,is_october,is_september,has_free_parking,has_gym,has_pool,listing_type_Entire condo,listing_type_Entire condominium,listing_type_Entire guest suite,listing_type_Entire guesthouse,listing_type_Entire home,listing_type_Entire house,listing_type_Entire loft,listing_type_Entire place,listing_type_Entire rental unit,listing_type_Entire townhouse,listing_type_Private room,listing_type_Private room in bungalow,listing_type_Private room in condo,listing_type_Private room in cottage,listing_type_Private room in guest suite,listing_type_Private room in guesthouse,listing_type_Private room in home,listing_type_Private room in loft,listing_type_Private room in rental unit,listing_type_Private room in townhouse,room_type_private_room,cancellation_policy_Flexible,cancellation_policy_Limited,cancellation_policy_Moderate,cancellation_policy_Strict,cancellation_policy_Super Strict 30 Days,avg_temp
0,28,1.0,6473,231.2,77,1,43.6659,-79.3766,3,2,2,2.0,28,105,0,87,4.94,5.0,4.9,4.8,4.9,4.8,4.9,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.925
1,30,0.968,6897,229.9,77,1,43.6659,-79.3766,3,2,2,2.0,28,105,0,87,4.94,5.0,4.9,4.8,4.9,4.8,4.9,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7699999999999998
0,30,1.0,6825,227.5,77,1,43.6659,-79.3766,3,2,2,2.0,28,105,0,87,4.94,5.0,4.9,4.8,4.9,4.8,4.9,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04
16,15,0.484,3342,222.6,77,1,43.6659,-79.3766,3,2,2,2.0,28,105,0,87,4.94,5.0,4.9,4.8,4.9,4.8,4.9,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.889999999999999
30,0,0.0,0,223.7,77,1,43.6659,-79.3766,3,2,2,2.0,28,105,0,87,4.94,5.0,4.9,4.8,4.9,4.8,4.9,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.47
22,9,0.29,2093,232.1,77,1,43.6659,-79.3766,3,2,2,2.0,28,105,0,87,4.94,5.0,4.9,4.8,4.9,4.8,4.9,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.215
31,0,0.0,0,227.6,77,1,43.6659,-79.3766,3,2,2,2.0,28,105,0,87,4.94,5.0,4.9,4.8,4.9,4.8,4.9,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.435000000000002
14,14,0.5,1096,79.0,18,1,43.681,-79.4476,2,1,2,1.0,28,0,0,66,4.68,4.8,4.9,4.6,4.9,4.8,4.7,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.925
0,31,1.0,2431,78.4,18,1,43.681,-79.4476,2,1,2,1.0,28,0,0,66,4.68,4.8,4.9,4.6,4.9,4.8,4.7,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7699999999999998
25,5,0.167,399,80.5,18,1,43.681,-79.4476,2,1,2,1.0,28,0,0,66,4.68,4.8,4.9,4.6,4.9,4.8,4.7,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.04
30,1,0.032,83,79.3,18,1,43.681,-79.4476,2,1,2,1.0,28,0,0,66,4.68,4.8,4.9,4.6,4.9,4.8,4.7,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.889999999999999
15,15,0.5,1200,79.6,18,1,43.681,-79.4476,2,1,2,1.0,28,0,0,66,4.68,4.8,4.9,4.6,4.9,4.8,4.7,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.47
0,31,1.0,2516,81.2,18,1,43.681,-79.4476,2,1,2,1.0,28,0,0,66,4.68,4.8,4.9,4.6,4.9,4.8,4.7,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22.215
0,31,1.0,2515,81.1,18,1,43.681,-79.4476,2,1,2,1.0,28,0,0,66,4.68,4.8,4.9,4.6,4.9,4.8,4.7,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.435000000000002
0,30,1.0,2241,74.7,18,1,43.681,-79.4476,2,1,2,1.0,28,0,0,66,4.68,4.8,4.9,4.6,4.9,4.8,4.7,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.47
0,31,1.0,2137,68.9,18,1,43.681,-79.4476,2,1,2,1.0,28,0,0,66,4.68,4.8,4.9,4.6,4.9,4.8,4.7,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.535
0,30,1.0,1704,56.8,18,1,43.681,-79.4476,2,1,2,1.0,28,0,0,66,4.68,4.8,4.9,4.6,4.9,4.8,4.7,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.164999999999999
11,20,0.645,1159,57.1,18,1,43.681,-79.4476,2,1,2,1.0,28,0,0,66,4.68,4.8,4.9,4.6,4.9,4.8,4.7,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.11
28,0,0.0,0,245.9,22,1,43.6446,-79.3914,4,2,2,2.0,28,0,0,19,5.0,5.0,5.0,4.9,5.0,5.0,5.0,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.925
31,0,0.0,0,249.8,22,1,43.6446,-79.3914,4,2,2,2.0,28,0,0,19,5.0,5.0,5.0,4.9,5.0,5.0,5.0,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7699999999999998
14,16,0.533,4049,251.5,22,1,43.6446,-79.3914,4,2,2,2.0,28,0,0,19,5.0,5.0,5.0,4.9,5.0,5.0,5.0,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04
1,30,0.968,7061,235.3,22,1,43.6446,-79.3914,4,2,2,2.0,28,0,0,19,5.0,5.0,5.0,4.9,5.0,5.0,5.0,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.889999999999999
12,18,0.6,4077,229.5,22,1,43.6446,-79.3914,4,2,2,2.0,28,0,0,19,5.0,5.0,5.0,4.9,5.0,5.0,5.0,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.47
4,27,0.871,6232,231.2,22,1,43.6446,-79.3914,4,2,2,2.0,28,0,0,19,5.0,5.0,5.0,4.9,5.0,5.0,5.0,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.215
24,7,0.226,1607,246.8,22,1,43.6446,-79.3914,4,2,2,2.0,28,0,0,19,5.0,5.0,5.0,4.9,5.0,5.0,5.0,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.435000000000002
4,26,0.867,4547,170.9,22,1,43.6446,-79.3914,4,2,2,2.0,28,0,0,19,5.0,5.0,5.0,4.9,5.0,5.0,5.0,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.47
0,31,1.0,3958,127.7,22,1,43.6446,-79.3914,4,2,2,2.0,28,0,0,19,5.0,5.0,5.0,4.9,5.0,5.0,5.0,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.535
26,4,0.133,384,104.2,22,1,43.6446,-79.3914,4,2,2,2.0,28,0,0,19,5.0,5.0,5.0,4.9,5.0,5.0,5.0,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.164999999999999
31,0,0.0,0,97.5,22,1,43.6446,-79.3914,4,2,2,2.0,28,0,0,19,5.0,5.0,5.0,4.9,5.0,5.0,5.0,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11
16,12,0.429,918,79.4,29,1,43.6428,-79.3798,2,1,1,1.0,28,0,0,90,4.83,4.8,4.9,4.8,4.9,4.9,4.7,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.925
10,21,0.677,1764,84.2,29,1,43.6428,-79.3798,2,1,1,1.0,28,0,0,90,4.83,4.8,4.9,4.8,4.9,4.9,4.7,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7699999999999998
6,24,0.8,2109,86.3,29,1,43.6428,-79.3798,2,1,1,1.0,28,0,0,90,4.83,4.8,4.9,4.8,4.9,4.9,4.7,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04
31,0,0.0,0,84.5,29,1,43.6428,-79.3798,2,1,1,1.0,28,0,0,90,4.83,4.8,4.9,4.8,4.9,4.9,4.7,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.889999999999999
30,0,0.0,0,89.4,29,1,43.6428,-79.3798,2,1,1,1.0,28,0,0,90,4.83,4.8,4.9,4.8,4.9,4.9,4.7,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.47
31,0,0.0,0,105.6,29,1,43.6428,-79.3798,2,1,1,1.0,28,0,0,90,4.83,4.8,4.9,4.8,4.9,4.9,4.7,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.215
31,0,0.0,0,99.5,29,1,43.6428,-79.3798,2,1,1,1.0,28,0,0,90,4.83,4.8,4.9,4.8,4.9,4.9,4.7,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.435000000000002
30,0,0.0,0,95.9,29,1,43.6428,-79.3798,2,1,1,1.0,28,0,0,90,4.83,4.8,4.9,4.8,4.9,4.9,4.7,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.47
24,7,0.226,683,100.3,29,1,43.6428,-79.3798,2,1,1,1.0,28,0,0,90,4.83,4.8,4.9,4.8,4.9,4.9,4.7,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.535
30,0,0.0,0,103.2,29,1,43.6428,-79.3798,2,1,1,1.0,28,0,0,90,4.83,4.8,4.9,4.8,4.9,4.9,4.7,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.164999999999999
31,0,0.0,0,100.2,29,1,43.6428,-79.3798,2,1,1,1.0,28,0,0,90,4.83,4.8,4.9,4.8,4.9,4.9,4.7,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11
9,19,0.679,2490,129.9,18,0,43.649,-79.4129,2,1,1,1.0,3,54,0,169,4.92,5.0,5.0,5.0,5.0,5.0,4.9,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.925
14,17,0.548,2114,121.5,18,0,43.649,-79.4129,2,1,1,1.0,3,54,0,169,4.92,5.0,5.0,5.0,5.0,5.0,4.9,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7699999999999998
8,22,0.733,2741,123.5,18,0,43.649,-79.4129,2,1,1,1.0,3,54,0,169,4.92,5.0,5.0,5.0,5.0,5.0,4.9,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.04
7,24,0.774,3253,136.9,18,0,43.649,-79.4129,2,1,1,1.0,3,54,0,169,4.92,5.0,5.0,5.0,5.0,5.0,4.9,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.889999999999999
4,26,0.867,3775,144.5,18,0,43.649,-79.4129,2,1,1,1.0,3,54,0,169,4.92,5.0,5.0,5.0,5.0,5.0,4.9,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.47
4,27,0.871,4083,151.6,18,0,43.649,-79.4129,2,1,1,1.0,3,54,0,169,4.92,5.0,5.0,5.0,5.0,5.0,4.9,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22.215
2,29,0.935,4096,141.4,18,0,43.649,-79.4129,2,1,1,1.0,3,54,0,169,4.92,5.0,5.0,5.0,5.0,5.0,4.9,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.435000000000002
7,23,0.767,3312,143.0,18,0,43.649,-79.4129,2,1,1,1.0,3,54,0,169,4.92,5.0,5.0,5.0,5.0,5.0,4.9,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.47
4,27,0.871,3465,129.0,18,0,43.649,-79.4129,2,1,1,1.0,3,54,0,169,4.92,5.0,5.0,5.0,5.0,5.0,4.9,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.535
3,27,0.9,3313,124.0,18,0,43.649,-79.4129,2,1,1,1.0,3,54,0,169,4.92,5.0,5.0,5.0,5.0,5.0,4.9,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.164999999999999
29,2,0.065,294,144.5,18,0,43.649,-79.4129,2,1,1,1.0,3,54,0,169,4.92,5.0,5.0,5.0,5.0,5.0,4.9,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.11
28,0,0.0,0,486.6,43,0,43.6721,-79.3154,7,3,4,2.5,2,150,0,30,4.83,4.7,4.9,5.0,5.0,4.9,4.6,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.925
26,5,0.161,2504,495.0,43,0,43.6721,-79.3154,7,3,4,2.5,2,150,0,30,4.83,4.7,4.9,5.0,5.0,4.9,4.6,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7699999999999998
28,2,0.067,990,493.9,43,0,43.6721,-79.3154,7,3,4,2.5,2,150,0,30,4.83,4.7,4.9,5.0,5.0,4.9,4.6,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04
20,11,0.355,5574,512.6,43,0,43.6721,-79.3154,7,3,4,2.5,2,150,0,30,4.83,4.7,4.9,5.0,5.0,4.9,4.6,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.889999999999999
13,17,0.567,8152,482.6,43,0,43.6721,-79.3154,7,3,4,2.5,2,150,0,30,4.83,4.7,4.9,5.0,5.0,4.9,4.6,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.47
13,18,0.581,8376,467.5,43,0,43.6721,-79.3154,7,3,4,2.5,2,150,0,30,4.83,4.7,4.9,5.0,5.0,4.9,4.6,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.215
13,18,0.581,8526,471.2,43,0,43.6721,-79.3154,7,3,4,2.5,2,150,0,30,4.83,4.7,4.9,5.0,5.0,4.9,4.6,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.435000000000002
16,14,0.467,6257,449.3,43,0,43.6721,-79.3154,7,3,4,2.5,2,150,0,30,4.83,4.7,4.9,5.0,5.0,4.9,4.6,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.47
26,5,0.161,2570,477.8,43,0,43.6721,-79.3154,7,3,4,2.5,2,150,0,30,4.83,4.7,4.9,5.0,5.0,4.9,4.6,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.535
30,0,0.0,0,456.3,43,0,43.6721,-79.3154,7,3,4,2.5,2,150,0,30,4.83,4.7,4.9,5.0,5.0,4.9,4.6,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.164999999999999
30,1,0.032,626,524.7,43,0,43.6721,-79.3154,7,3,4,2.5,2,150,0,30,4.83,4.7,4.9,5.0,5.0,4.9,4.6,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11
17,11,0.393,985,90.1,21,1,43.6646,-79.3712,1,1,1,0.0,3,0,0,153,4.94,4.9,4.9,4.9,4.9,4.9,4.9,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-3.925
27,4,0.129,350,87.4,21,1,43.6646,-79.3712,1,1,1,0.0,3,0,0,153,4.94,4.9,4.9,4.9,4.9,4.9,4.9,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.7699999999999998
2,28,0.933,2541,90.1,21,1,43.6646,-79.3712,1,1,1,0.0,3,0,0,153,4.94,4.9,4.9,4.9,4.9,4.9,4.9,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.04
14,17,0.548,1550,91.0,21,1,43.6646,-79.3712,1,1,1,0.0,3,0,0,153,4.94,4.9,4.9,4.9,4.9,4.9,4.9,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13.889999999999999
9,21,0.7,1866,88.9,21,1,43.6646,-79.3712,1,1,1,0.0,3,0,0,153,4.94,4.9,4.9,4.9,4.9,4.9,4.9,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,19.47
3,28,0.903,2438,86.8,21,1,43.6646,-79.3712,1,1,1,0.0,3,0,0,153,4.94,4.9,4.9,4.9,4.9,4.9,4.9,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,22.215
1,30,0.968,2751,91.8,21,1,43.6646,-79.3712,1,1,1,0.0,3,0,0,153,4.94,4.9,4.9,4.9,4.9,4.9,4.9,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,21.435000000000002
4,26,0.867,2351,90.7,21,1,43.6646,-79.3712,1,1,1,0.0,3,0,0,153,4.94,4.9,4.9,4.9,4.9,4.9,4.9,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,17.47
